id,incident_station_area,incident_ward,intersection,latitude,longitude,property_use
loc1699993,445,2,Eglinton Ave W / The East Mall / 427 C N Eglinton Ramp,43.6718327,-79.57129144,861
loc1699994,433,3,Marine Parade Dr / Shore Breeze Dr,43.62346889,-79.47823682,861
loc1699995,433,3,Marine Parade Dr / Shore Breeze Dr,43.62346889,-79.47823682,861
loc1699996,413,1,Islington Ave / Wardlaw Cres,43.73938901,-79.56634108,301
loc1699997,242,22,Milliken Blvd / McNicoll Ave,43.81278915,-79.2992606,223
loc1699998,235,16,Mobile Dr / Credit Union Dr,43.72467138,-79.31773339,792
loc1699999,413,1,Grovetree Rd / Playdell Crt,43.73328012,-79.56620105,861
loc1700000,323,14,Boultbee Ave / Blake St,43.67245002,-79.33818787,303
loc1700001,314,13,Dundas St E / Victoria St,43.65629133,-79.3795762,896
loc1700002,224,19,Lumsden Ave / Barrington Ave,43.69512966,-79.30348073,323
loc1700003,325,13,Seaton St / Shuter St,43.65632009,-79.36862065,323
loc1700004,227,19,Queen St E / Bellefair Ave / Kew Gardens Trl,43.67007213,-79.29982571,331
loc1700005,442,5,Pellatt Ave / Howbert Dr,43.71308442,-79.52672327,653
loc1700006,114,18,Doris Ave / Forest Laneway,43.7628871,-79.40846101,323
loc1700007,132,8,Lawrence Ave W / Allen X S Lawrence E Ramp / Lawrence W Allen X S Ramp,43.71593904,-79.44498108,144
loc1700008,133,5,Keele St / Ingram Dr,43.6994318,-79.47596796,848
loc1700009,344,12,Davenport Rd / Albany Ave,43.67674095,-79.41472548,302
loc1700010,133,5,Keele St / Densley Ave,43.70302703,-79.47681116,896
loc1700011,243,23,Shorting Rd / Nugget Ave,43.79639916,-79.25094087,792
loc1700012,332,10,Grange Rd / Mc Caul St,43.65241212,-79.39066727,323
loc1700013,423,5,Keele St / Junction Rd,43.66786207,-79.46561417,799
loc1700014,333,13,Eastern Ave Diversion / Eastern Ave,43.65448173,-79.35750823,861
loc1700015,244,22,Kennedy Rd / Sheppard Ave E,43.78328686,-79.28826373,848
loc1700016,425,4,West Rd / Colborne Lodge Dr / High Park Trl,43.65341242,-79.46517055,861
loc1700017,312,11,Yonge St / Hayden St,43.66936831,-79.38642496,848
loc1700018,312,11,Avenue Rd / Dupont St / Jay Macpherson Green Trl,43.67720265,-79.39762677,302
loc1700019,242,23,Huntingwood Dr / Blueberry Dr,43.79813053,-79.26535775,301
loc1700020,225,20,Balford Ave / Danforth Ave,43.69374963,-79.27674951,891
loc1700021,215,25,Lawson Rd / Cedarview Dr,43.78679427,-79.15393599,301
loc1700022,243,22,Lamont Ave,43.78368787,-79.2810923,902
loc1700023,325,13,Bowman St / Carlton St,43.66540725,-79.36383966,301
loc1700024,313,13,Wellesley St E / Sherbourne St,43.66709451,-79.37468392,323
loc1700025,114,18,Church Ave / Doris Ave,43.77409839,-79.41247566,502
loc1700026,325,13,Dundas St E / Sherbourne St,43.6582947,-79.37103207,323
loc1700027,112,18,Muirkirk Rd / Yorkview Dr / Stafford Park Trl,43.77276893,-79.44068046,863
loc1700028,322,15,Overlea Blvd / Thorncliffe Park Dr,43.70747321,-79.3436255,323
loc1700029,442,5,Academy Rd / Chantilly Gdns,43.71148455,-79.52359419,901
loc1700030,145,8,Creston Rd / Mulholland Ave,43.71883854,-79.45454766,301
loc1700031,222,20,Anaconda Ave / Chestnut Cres,43.71655084,-79.27366469,893
loc1700032,423,4,Glenlake Ave / Indian Grv,43.65853785,-79.46030876,302
loc1700033,412,1,Huddersfield Rd / Claireville Dr,43.74208471,-79.62607253,659
loc1700034,331,11,Grace St / Plymouth Ave,43.65130826,-79.41415597,303
loc1700035,142,6,Ladyshot Cres / Eldorado Crt,43.7485145,-79.49943378,896
loc1700036,413,1,Martin Grove Rd / Martin Grove S Albion W Ramp,43.74270693,-79.59458167,323
loc1700037,314,13,Wood St / Church St,43.66282597,-79.3797555,323
loc1700038,314,11,Yonge St / Gerrard St E / Gerrard St W,43.65909597,-79.38211785,896
loc1700039,213,24,Neilson Rd / Oakmeadow Blvd,43.79111812,-79.21349711,896
loc1700040,226,19,Kingston Rd / Southwood Dr / Main St,43.67888538,-79.29802394,323
loc1700041,223,20,Broadmead Ave / Neilson Ave,43.7174315,-79.23130801,301
loc1700042,332,10,Richmond St W / Mc Dougall Lane,43.64765068,-79.39787443,405
loc1700043,426,4,Grenadier Rd / Lynd Ave / Parkway Ave,43.64919686,-79.44882506,302
loc1700044,334,10,Lake Shore Blvd W / Remembrance Dr / Ontario Dr,43.63042597,-79.41978392,896
loc1700045,221,21,Cedar Brae Blvd / Bellamy Rd N / Trudelle St,43.74160883,-79.23261027,323
loc1700046,335,10,Stadium Rd / Little Norway Cres,43.6334011,-79.39952824,861
loc1700047,345,9,Foundry Ave / Turntable Cres,43.67095542,-79.44928519,303
loc1700048,315,11,College St / Beatrice St,43.6551153,-79.41673321,501
loc1700049,244,22,Lowcrest Blvd / By Pass Crt,43.77141979,-79.30735277,301
loc1700050,413,1,Beaumonde Heights Dr / Monterrey Dr,43.74259499,-79.56873399,901
loc1700051,312,11,Yonge St / Hayden St,43.66936831,-79.38642496,896
loc1700052,222,19,Holland Ave / Glenburn Ave,43.71530597,-79.30157657,863
loc1700053,222,19,Holland Ave / Glenburn Ave,43.71530597,-79.30157657,863
loc1700054,143,6,Bathurst St / Almore Ave / Timberlane Dr,43.74826341,-79.43672341,861
loc1700055,241,22,Fundy Bay Blvd / Sandy Haven Dr,43.80872113,-79.31816988,848
loc1700056,142,7,Clayhall Cres / Gambello Cres,43.75143194,-79.49872821,302
loc1700057,326,14,Regatta Rd / Unwin Ave,43.64211312,-79.34122115,861
loc1700058,224,19,Woodbine Ave / Danforth Ave,43.68568481,-79.31277896,848
loc1700059,115,16,Don Mills Rd / Graydon Hall Pl,43.76528717,-79.34695296,323
loc1700060,314,11,Bay St / Walton St,43.65807472,-79.38471299,896
loc1700061,231,24,Daphne Rd / Eastpark Blvd / Cedarbrook Park Trl,43.75602156,-79.22905895,861
loc1700062,443,2,Scarlett Rd / La Rose Ave,43.68684888,-79.51314736,323
loc1700063,313,13,Carlton St / Jarvis St,43.66241886,-79.37671694,303
loc1700064,432,3,Vansco Rd / North Queen St,43.6235597,-79.53584229,903
loc1700065,212,25,Littles Rd / Goodall Dr,43.81814994,-79.20492171,901
loc1700066,213,23,Pinery Trl / Telfer Gdns,43.80852138,-79.22456206,331
loc1700067,323,14,Danforth Ave / Carlaw Ave,43.67846049,-79.34734519,151
loc1700068,227,19,Woodbine Ave / Gerrard St E,43.68079335,-79.31075493,302
loc1700069,332,10,University Ave / Richmond St W,43.650087,-79.38629115,355
loc1700070,233,16,Roanoke Rd / Underhill Dr,43.74192921,-79.32520439,323
loc1700071,333,14,Eastern Ave / Eastern Ave Diversion / Sunlight Park Rd,43.6564269,-79.34777359,603
loc1700072,313,13,Selby St / Huntley St,43.67093637,-79.3788754,323
loc1700073,214,25,Meadowvale Rd / Lawson Rd,43.78530113,-79.16069085,901
loc1700074,133,5,Paulson Rd / Trethewey Dr,43.69370737,-79.48224562,322
loc1700075,226,19,Danforth Ave / Main St,43.68814528,-79.30183151,144
loc1700076,312,11,Rosedale Rd / Cluny Ave,43.67681768,-79.384715,301
loc1700077,415,1,Arcot Blvd / Tandridge Cres,43.72764921,-79.54953751,901
loc1700078,442,5,Weston Rd / Oak St,43.70778524,-79.53362703,848
loc1700079,112,18,Peckham Ave / Donnalyn Dr / Moore Park Trl,43.79081042,-79.43683215,898
loc1700080,234,25,Kingston Rd / Eli Shackleton Crt,43.77338528,-79.18427039,303
loc1700081,325,13,Dundas St E / Sherbourne St,43.6582947,-79.37103207,896
loc1700082,241,22,Wintermute Blvd / Sandyhook Sq,43.8181293,-79.32221849,301
loc1700083,314,13,James St / Albert St,43.65320678,-79.38128585,848
loc1700084,221,21,Thicketwood Dr / Savarin St,43.74271821,-79.24110503,301
loc1700085,212,25,Milner Ave / Cinemart Dr,43.79744732,-79.20483111,896
loc1700086,314,13,Gould St / Dalhousie St,43.65831596,-79.37725765,848
loc1700087,413,1,Finch Ave W / Pittsboro Dr,43.73744965,-79.59012304,896
loc1700088,415,1,Shendale Dr / Bemberg Crt,43.72212735,-79.548282,848
loc1700089,115,17,Leslie St / Leslie N 401 C W Ramp,43.76658479,-79.36311798,901
loc1700090,315,11,Bellevue Ave / Nassau St,43.65495888,-79.40368195,303
loc1700091,443,2,Allanhurst Dr / Newell Crt,43.6794682,-79.52448566,301
loc1700092,314,11,Yonge St / Gould St,43.65741595,-79.38136996,510
loc1700093,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1700094,341,12,Cedric Ave / Jesmond Ave,43.68995616,-79.43765999,301
loc1700095,324,14,Dundas St E / Carlaw Ave,43.66484426,-79.34160745,323
loc1700096,331,10,Queen St W / Ossington Ave / Lower Ossington Ave,43.6442043,-79.41886199,848
loc1700097,234,25,Budworth Dr / Deekshill Dr,43.76480539,-79.17957109,303
loc1700098,433,3,Jutland Rd / Goodrich Rd,43.62718826,-79.5247037,901
loc1700099,222,20,Pharmacy Ave / Eastgate Cres,43.7110396,-79.29144316,301
loc1700100,134,8,Orchard View Blvd / Duplex Ave,43.70776034,-79.40083908,848
loc1700101,334,10,Bathurst St / Housey St,43.63810842,-79.40034613,896
loc1700102,315,11,Cecil St / Glasgow St,43.65630648,-79.39834303,861
loc1700103,411,7,Lido Rd / Arrow Rd,43.74181305,-79.53085146,791
loc1700104,232,21,Midland Ave / Progress Ave,43.77296599,-79.27298631,679
loc1700105,313,13,Bloor St E / Parliament St,43.6718889,-79.37145847,863
loc1700106,323,14,Strathmore Blvd / Greenwood Ave,43.68227683,-79.33271605,135
loc1700107,231,24,Stevenvale Dr / Confederation Dr,43.75549692,-79.21942671,301
loc1700108,314,10,University Ave / Armoury St,43.65310789,-79.38758202,896
loc1700109,212,25,Zoo Rd / Meadowvale Rd N Zoo E Ramp,43.81830992,-79.17272221,861
loc1700110,244,22,Warden Ave / Cass Ave / Palmdale Dr,43.77593911,-79.3065631,303
loc1700111,132,8,Replin Rd / Flemington Rd,43.71948581,-79.4439096,323
loc1700112,235,16,Wigmore Dr / Elvaston Dr / Belper Crt,43.72999982,-79.30645563,323
loc1700113,332,10,York St / Wellington St W,43.64660511,-79.38302957,896
loc1700114,134,12,Eglinton Ave E / Cowbell Lane,43.70692189,-79.39747433,144
loc1700115,443,2,Widdicombe Hill Blvd / Pony Farm Dr,43.67621174,-79.55793668,323
loc1700116,141,7,Cook Rd / Leitch Ave,43.76798456,-79.49700029,861
loc1700117,116,17,Ravenbury Rd / Marowyne Dr / Clareville Cres,43.77594666,-79.36073451,301
loc1700118,134,15,Sheldrake Blvd / Brynhurst Crt,43.71535422,-79.39814873,323
loc1700119,146,7,Torbarrie Rd / Sergio Marchi St,43.73008871,-79.52423762,861
loc1700120,342,9,Rockwell Ave / Blackthorn Ave,43.6774794,-79.45991465,901
loc1700121,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1700122,314,13,Yonge St / Wellesley St E / Wellesley St W,43.66493728,-79.38459589,848
loc1700123,333,14,Unwin Ave / Cherry St,43.6390626,-79.34666226,861
loc1700124,332,10,Grange Rd / Mc Caul St,43.65241212,-79.39066727,323
loc1700125,332,10,King St W / Charlotte St,43.64576293,-79.39364004,152
loc1700126,334,10,Fort York Blvd / Dan Leckie Way / Canoe Landing Park Trl,43.63940409,-79.3980047,323
loc1700127,422,5,St Clair Ave W / Scarlett Rd,43.66607327,-79.49926562,901
loc1700128,213,24,Ellesmere Rd / Neilson Rd,43.78260125,-79.20497568,223
loc1700129,242,23,McCowan Rd / Sandhurst Crcl,43.80513344,-79.26533001,323
loc1700130,343,12,Grimthorpe Rd / Atlas Ave,43.68190984,-79.4312226,302
loc1700131,142,7,Driftwood Ave / Yorkwoods Gt,43.75147285,-79.51281114,901
loc1700132,212,25,Morningside Ave / McLevin Ave / Casebridge Crt,43.80893429,-79.2027244,901
loc1700133,312,11,Sussex Ave / St George St,43.66543817,-79.39898319,418
loc1700134,341,12,Holland Park Ave / Winona Dr,43.6870983,-79.43463964,863
loc1700135,323,14,Strathmore Blvd / Greenwood Ave,43.68227683,-79.33271605,323
loc1700136,213,25,Empringham Dr / Whispering Willow Ptwy,43.81208123,-79.21243843,303
loc1700137,426,4,King St W / Wilson Park Rd,43.63663874,-79.44156508,321
loc1700138,411,7,Sheppard Ave W / Rivalda Rd / Abraham Welsh Rd,43.73467084,-79.53395524,903
loc1700139,412,1,Claireville Dr / Humberline Dr,43.73812438,-79.61834405,629
loc1700140,225,20,Denton Ave / Macey Ave,43.69324331,-79.28723693,323
loc1700141,443,2,Princess Margaret Blvd / Princess Anne Cres,43.67268651,-79.54255542,861
loc1700142,411,7,San Gabriele Pl / Oliti Crt,43.7633107,-79.56604507,302
loc1700143,132,15,Woodsworth Rd / Northey Dr,43.76453685,-79.36514417,901
loc1700144,442,5,Weston Rd / Fern Ave,43.70237242,-79.52379006,323
loc1700145,235,16,Linkwood Lane / Shady Golfway,43.71774036,-79.32655179,323
loc1700146,434,3,The Queensway / Sherway Gardens Rd / Queensway W Browns Line Ramp / 427 C S Queensway Ramp,43.6150684,-79.55226576,901
loc1700147,441,1,Martin Grove Rd / Vulcan St,43.70524269,-79.57717013,896
loc1700148,325,13,Dundas St E / Regent Park Blvd,43.66036017,-79.36178313,135
loc1700149,444,2,Burnhamthorpe Rd / Triburnham Pl,43.64236259,-79.57706356,501
loc1700150,426,4,Queen St W / Cowan Ave,43.64130025,-79.43315279,896
loc1700151,331,10,Denison Ave / Carr St / Randy Padmore Park Trl,43.649673,-79.4013118,848
loc1700152,142,7,Petiole Rd / Firgrove Cres,43.75222347,-79.52132093,848
loc1700153,421,5,Humber Blvd / Alliance Ave,43.67880262,-79.48290646,323
loc1700154,425,4,West Rd / Colborne Lodge Dr / High Park Trl,43.65341242,-79.46517055,861
loc1700155,331,10,Ossington Ave / Rebecca St,43.64502437,-79.41914896,303
loc1700156,141,7,The Pond Rd / Ian Macdonald Blvd / Arboretum Lane / Shoreham Dr,43.77244242,-79.51139916,137
loc1700157,132,8,Flemington Rd / Edengarth Crt,43.72051373,-79.4492729,303
loc1700158,421,5,Touchstone Dr / Platinum Dr,43.69454798,-79.50035797,653
loc1700159,242,23,Middlefield Rd / McNicoll Ave,43.82012024,-79.26209549,302
loc1700160,323,19,Drayton Ave / Hanson St,43.68056708,-79.31870245,301
loc1700161,311,12,St Clair Ave W / Deer Park Cres,43.68731527,-79.39797587,323
loc1700162,331,10,Queen St W / Ossington Ave / Lower Ossington Ave,43.6442043,-79.41886199,331
loc1700163,115,17,Kingslake Rd / Lisburn Cres,43.78151797,-79.34309372,846
loc1700164,421,5,Trethewey Dr / Martha Eaton Way,43.69642917,-79.4901642,909
loc1700165,146,7,Bartor Rd / Huxley Rd,43.7242108,-79.52406924,896
loc1700166,445,2,Burnhamthorpe Rd / The East Mall / Burnhamthorpe 427 C N Ramp,43.6463033,-79.55999231,848
loc1700167,314,11,University Ave / Queen's Park / College St,43.65985884,-79.3904946,144
loc1700168,231,20,Mason Rd / Adanac Dr,43.74066643,-79.22468285,861
loc1700169,244,22,Warden Ave / Cass Ave / Palmdale Dr,43.77593911,-79.3065631,303
loc1700170,411,7,Rowntree Mill Rd / Emily Ave / Hathor Cres,43.75362026,-79.57729451,861
loc1700171,314,13,Gerrard St E / Horticultural Ave,43.66068127,-79.37473469,861
loc1700172,443,2,Lloyd Manor Rd / Farningham Cres,43.66814072,-79.55323616,891
loc1700173,433,3,Lake Shore Blvd W / Legion Rd,43.62051169,-79.48326766,861
loc1700174,141,6,Dolomite Dr / Alness St,43.77957339,-79.47562265,151
loc1700175,423,4,Glenlake Ave / High Park Ave,43.65722765,-79.4668502,323
loc1700176,344,11,Bloor St W / Grace St / Christie St,43.66347294,-79.41887047,848
loc1700177,421,5,Humber Blvd / Alliance Ave,43.67880262,-79.48290646,323
loc1700178,332,10,King St W / Charlotte St,43.64576293,-79.39364004,323
loc1700179,445,2,Rivercove Dr / Hampshire Hts,43.65752039,-79.54958033,301
loc1700180,114,18,Elmwood Ave / Doris Ave,43.76711232,-79.4097095,323
loc1700181,212,25,Sheppard Ave E / Morningside Ave,43.80197459,-79.19977182,679
loc1700182,235,16,Victoria Park Ave / Biggin Crt,43.72889222,-79.30438683,365
loc1700183,214,25,Island Rd,43.79732346,-79.14113894,334
loc1700184,215,25,Cherryhill Ave / Rodarick Dr,43.77475429,-79.1484899,301
loc1700185,415,1,Martin Grove Rd / Racine Rd,43.71668709,-79.58239943,679
loc1700186,331,10,Palmerston Ave / Wolseley St,43.6474625,-79.40682224,301
loc1700187,433,3,Warnica Ave / Brawley Ave,43.6238586,-79.52280147,301
loc1700188,415,1,Drumheller Rd / Elmhurst Dr,43.7238479,-79.56363873,861
loc1700189,324,14,Kintyre Ave / Hamilton St,43.66021939,-79.35158754,302
loc1700190,334,10,York St / Bremner Blvd,43.64291283,-79.38147566,323
loc1700191,314,13,Dundas St E / Church St,43.65650117,-79.37714823,848
loc1700192,444,2,Eglinton Ave W / Centennial Park Blvd,43.65583422,-79.5984101,199
loc1700193,231,24,Banmoor Blvd / Landfair Cres,43.75169914,-79.22695479,861
loc1700194,435,3,Lake Shore Dr / Thirteenth St,43.59441401,-79.50979293,848
loc1700195,331,10,Ossington Ave / Halton St,43.64832886,-79.42038154,331
loc1700196,245,21,Birchmount Rd / Rolark Dr,43.76762916,-79.29225313,669
loc1700197,213,24,Ellesmere Rd / Neilson Rd,43.78260125,-79.20497568,861
loc1700198,314,13,Gould St / Bond St,43.65795444,-79.37901926,137
loc1700199,215,25,Centennial Rd / Pepper Tree Dr,43.77667379,-79.14628377,301
loc1700200,333,13,Front St E / Farquhars Lane,43.64867755,-79.37330688,503
loc1700201,334,10,York St / Waterfront Trl,43.64086888,-79.38064049,301
loc1700202,214,25,Zaph Ave / Pythagoras Dr,43.79617793,-79.16876704,301
loc1700203,434,3,Browns Li N Evans Ramp,43.61194224,-79.54748112,901
loc1700204,325,13,Parliament St / Callaghan Lane,43.65988126,-79.36619451,848
loc1700205,145,6,Wilson Ave / Murray Rd,43.72960443,-79.47146691,623
loc1700206,312,11,Bloor St E / Yonge St / Bloor St W,43.67022639,-79.38678806,144
loc1700207,344,11,Admiral Rd / Bernard Ave,43.67322322,-79.40103347,301
loc1700208,441,1,Dixon Rd / City View Dr / Kelfield St,43.69021218,-79.57706646,151
loc1700209,434,3,Brown's Line / Horner Ave,43.60169037,-79.54525473,404
loc1700210,112,18,Kenton Dr / Daniel Cozens Crt,43.78039881,-79.43976034,301
loc1700211,142,7,Hullmar Dr / Bloomington Cres,43.76117728,-79.52458473,896
loc1700212,415,1,Albion Rd / Byng Ave,43.72622153,-79.55167348,336
loc1700213,331,10,King St W / Strachan Ave,43.64204257,-79.41197064,311
loc1700214,221,20,Eglinton Ave E / Transway Cres,43.73277077,-79.26455433,837
loc1700215,245,21,Crockford Blvd / Minford Ave,43.7378745,-79.28764669,901
loc1700216,325,13,Queen St E / Parliament St,43.65561573,-79.36446255,896
loc1700217,333,13,Queen St E / Berkeley St,43.65534018,-79.36575608,848
loc1700218,243,23,Pitfield Rd / Keyworth Trl,43.7874103,-79.25912424,323
loc1700219,134,12,Duplex Ave / Duplex Cres,43.70546048,-79.40009415,896
loc1700220,343,12,Vaughan Rd / Louise Ave,43.6844554,-79.42144176,323
loc1700221,224,19,Holborne Ave / Woodmount Ave,43.69448493,-79.31927288,301
loc1700222,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1700223,314,13,Yonge St / Irwin Ave,43.66669502,-79.38534017,896
loc1700224,433,3,Lake Shore Blvd W / Marine Parade Dr,43.63026962,-79.47691449,861
loc1700225,331,10,Queen St W / Fennings St / White Squirrel Way,43.64372652,-79.42119712,898
loc1700226,322,15,Grandstand Pl / Milepost Pl / Thorncliffe Park Dr,43.70321197,-79.34662866,862
loc1700227,315,11,College St / Clinton St,43.65521313,-79.41387838,302
loc1700228,442,5,Weston Rd / Coulter Ave,43.70454549,-79.52832035,323
loc1700229,345,9,Dupont St / Lansdowne Ave,43.66672551,-79.44646141,323
loc1700230,242,23,Hillfarm Dr / Whistling Hills Dr,43.82693972,-79.27062135,862
loc1700231,245,21,Lewiston Rd / Shropshire Dr / Mendip Cres,43.76023813,-79.28518286,861
loc1700232,332,10,King St W / Widmer St,43.64631602,-79.39109338,896
loc1700233,132,8,St Germain Ave / Falkirk St,43.72665193,-79.42732286,132
loc1700234,134,8,Yonge St / Roselawn Ave,43.71091231,-79.39928823,132
loc1700235,235,19,Tucker St / Blair St,43.716136,-79.30546148,323
loc1700236,115,17,Kingslake Rd / Allenbury Gdns,43.78097608,-79.34432166,896
loc1700237,245,21,Boem Ave / Lilian Dr,43.74858567,-79.29733553,301
loc1700238,433,3,Lake Shore Blvd W / Fleeceline Rd,43.61982337,-79.48554997,896
loc1700239,242,23,McCowan Rd / Sandhurst Crcl,43.80513344,-79.26533001,323
loc1700240,433,3,Park Lawn Rd / Lake Shore Blvd W / Marine Parade Dr,43.62296877,-79.4812113,323
loc1700241,213,25,Sewell's Rd / Brenyon Way,43.80779975,-79.21559584,848
loc1700242,314,11,Bay St / Gerrard St W,43.65851072,-79.38489385,355
loc1700243,231,24,Luella St / Centre St,43.74461409,-79.22128134,901
loc1700244,332,11,Edward St / Elizabeth St,43.65612777,-79.38552643,323
loc1700245,333,10,Lake Shore Blvd E / Lower Jarvis St / Gardiner E Lower Jarvis Ramp / Lakeshore W Gardiner,43.64563125,-79.36985541,812
loc1700246,113,17,Don Mills Rd / Don Mills Rd E / Don Mills Rd W / Van Horne Ave,43.78734502,-79.35302997,303
loc1700247,226,19,Drummondville Lane / William Hancox Ave,43.68710142,-79.29415743,709
loc1700248,315,9,College St / Concord Ave,43.65412246,-79.42395966,848
